Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6752174,-,b'South Australia',b'Australia',-27.26,135.07,9,162,9,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,DNI,GHI,DHI
2020,8,16,5,10,6.800000000000001,0,0,0
2020,8,16,5,20,6.7,0,0,0
2020,8,16,5,30,6.7,0,0,0
2020,8,16,5,40,6.7,0,0,0
2020,8,16,5,50,6.7,0,0,0
2020,8,16,6,0,6.6000000000000005,0,0,0
2020,8,16,6,10,7.1000000000000005,0,0,0
2020,8,16,6,20,7.6000000000000005,0,0,0
2020,8,16,6,30,8.1,0,0,0
2020,8,16,6,40,8.6,224,20,13
2020,8,16,6,50,9.1,346,44,21
2020,8,16,7,0,9.700000000000001,443,73,27
2020,8,16,7,10,10.100000000000001,520,105,33
2020,8,16,7,20,10.600000000000001,582,139,38
2020,8,16,7,30,11.100000000000001,633,175,42
2020,8,16,7,40,11.5,676,211,46
2020,8,16,7,50,12,712,247,49
2020,8,16,8,0,12.5,742,283,52
2020,8,16,8,10,12.5,768,319,55
2020,8,16,8,20,12.5,791,354,57
2020,8,16,8,30,12.5,811,389,59
2020,8,16,8,40,12.5,829,423,61
2020,8,16,8,50,12.5,845,456,63
2020,8,16,9,0,17.3,861,488,64
2020,8,16,9,10,17.7,873,519,66
2020,8,16,9,20,18.1,884,548,67
2020,8,16,9,30,18.5,894,576,68
2020,8,16,9,40,18.900000000000002,903,603,70
2020,8,16,9,50,19.3,911,629,71
2020,8,16,10,0,19.700000000000003,918,652,72
2020,8,16,10,10,20,924,675,73
2020,8,16,10,20,20.200000000000003,930,695,74
2020,8,16,10,30,20.5,934,714,74
2020,8,16,10,40,20.700000000000003,939,731,75
2020,8,16,10,50,21,943,746,76
2020,8,16,11,0,21.3,946,760,76
2020,8,16,11,10,21.5,949,771,76
2020,8,16,11,20,21.700000000000003,951,781,77
2020,8,16,11,30,21.8,953,789,77
2020,8,16,11,40,22,959,794,74
2020,8,16,11,50,22.200000000000003,959,798,74
2020,8,16,12,0,22.400000000000002,960,800,74
2020,8,16,12,10,22.5,960,800,74
2020,8,16,12,20,22.6,959,798,74
2020,8,16,12,30,22.700000000000003,959,794,74
2020,8,16,12,40,22.900000000000002,959,788,72
2020,8,16,12,50,23,957,780,72
2020,8,16,13,0,23.1,955,770,72
2020,8,16,13,10,23.1,952,758,71
2020,8,16,13,20,23.200000000000003,949,744,71
2020,8,16,13,30,23.200000000000003,945,729,70
2020,8,16,13,40,23.200000000000003,943,711,69
2020,8,16,13,50,23.3,938,692,68
2020,8,16,14,0,23.3,932,671,67
2020,8,16,14,10,23.3,926,649,66
2020,8,16,14,20,23.200000000000003,919,625,65
2020,8,16,14,30,23.1,911,599,64
2020,8,16,14,40,23.1,902,573,63
2020,8,16,14,50,23,893,544,62
2020,8,16,15,0,23,882,514,61
2020,8,16,15,10,22.700000000000003,870,483,59
2020,8,16,15,20,22.5,856,451,58
2020,8,16,15,30,22.3,841,418,56
2020,8,16,15,40,22,818,383,55
2020,8,16,15,50,21.8,798,348,53
2020,8,16,16,0,21.6,776,313,50
2020,8,16,16,10,20.8,750,277,48
2020,8,16,16,20,20.1,719,241,45
2020,8,16,16,30,19.3,684,205,42
2020,8,16,16,40,18.6,640,169,39
2020,8,16,16,50,17.8,590,134,35
2020,8,16,17,0,17.1,527,100,30
2020,8,16,17,10,16.8,449,68,25
2020,8,16,17,20,16.6,351,40,18
2020,8,16,17,30,16.3,227,17,11
2020,8,16,17,40,16,0,0,0
2020,8,16,17,50,15.700000000000001,0,0,0
2020,8,16,18,0,15.5,0,0,0
2020,8,16,18,10,15.4,0,0,0
2020,8,16,18,20,15.3,0,0,0
2020,8,16,18,30,15.200000000000001,0,0,0
2020,8,16,18,40,15.100000000000001,0,0,0
2020,8,16,18,50,15,0,0,0
2020,8,16,19,0,14.9,0,0,0
2020,8,16,19,10,14.8,0,0,0
2020,8,16,19,20,14.700000000000001,0,0,0
2020,8,16,19,30,14.600000000000001,0,0,0
2020,8,16,19,40,14.5,0,0,0
2020,8,16,19,50,14.4,0,0,0
2020,8,16,20,0,14.3,0,0,0
2020,8,16,20,10,14.100000000000001,0,0,0
2020,8,16,20,20,14,0,0,0
2020,8,16,20,30,13.9,0,0,0
2020,8,16,20,40,13.8,0,0,0
2020,8,16,20,50,13.700000000000001,0,0,0
2020,8,16,21,0,13.600000000000001,0,0,0
2020,8,16,21,10,13.5,0,0,0
2020,8,16,21,20,13.4,0,0,0
2020,8,16,21,30,13.3,0,0,0
2020,8,16,21,40,13.200000000000001,0,0,0
2020,8,16,21,50,13.100000000000001,0,0,0
2020,8,16,22,0,13,0,0,0
2020,8,16,22,10,12.9,0,0,0
2020,8,16,22,20,12.8,0,0,0
2020,8,16,22,30,12.700000000000001,0,0,0
2020,8,16,22,40,12.600000000000001,0,0,0
2020,8,16,22,50,12.4,0,0,0
2020,8,16,23,0,12.3,0,0,0
2020,8,16,23,10,12.200000000000001,0,0,0
2020,8,16,23,20,12.100000000000001,0,0,0
2020,8,16,23,30,12,0,0,0
2020,8,16,23,40,11.9,0,0,0
2020,8,16,23,50,11.8,0,0,0
2020,8,17,0,0,11.700000000000001,0,0,0
2020,8,17,0,10,11.600000000000001,0,0,0
2020,8,17,0,20,11.4,0,0,0
2020,8,17,0,30,11.3,0,0,0
2020,8,17,0,40,11.200000000000001,0,0,0
2020,8,17,0,50,11.100000000000001,0,0,0
2020,8,17,1,0,11,0,0,0
2020,8,17,1,10,10.9,0,0,0
2020,8,17,1,20,10.8,0,0,0
2020,8,17,1,30,10.700000000000001,0,0,0
2020,8,17,1,40,10.600000000000001,0,0,0
2020,8,17,1,50,10.5,0,0,0
2020,8,17,2,0,10.4,0,0,0
2020,8,17,2,10,10.3,0,0,0
2020,8,17,2,20,10.200000000000001,0,0,0
2020,8,17,2,30,10.200000000000001,0,0,0
2020,8,17,2,40,10.100000000000001,0,0,0
2020,8,17,2,50,10,0,0,0
2020,8,17,3,0,10,0,0,0
2020,8,17,3,10,9.9,0,0,0
2020,8,17,3,20,9.8,0,0,0
2020,8,17,3,30,9.8,0,0,0
2020,8,17,3,40,9.700000000000001,0,0,0
2020,8,17,3,50,9.600000000000001,0,0,0
2020,8,17,4,0,9.600000000000001,0,0,0
2020,8,17,4,10,9.600000000000001,0,0,0
2020,8,17,4,20,9.600000000000001,0,0,0
2020,8,17,4,30,9.600000000000001,0,0,0
2020,8,17,4,40,9.600000000000001,0,0,0
2020,8,17,4,50,9.600000000000001,0,0,0
2020,8,17,5,0,9.600000000000001,0,0,0
2020,8,17,5,10,9.600000000000001,0,0,0
2020,8,17,5,20,9.600000000000001,0,0,0
2020,8,17,5,30,9.700000000000001,0,0,0
2020,8,17,5,40,9.700000000000001,0,0,0
2020,8,17,5,50,9.8,0,0,0
2020,8,17,6,0,9.8,0,0,0
2020,8,17,6,10,10.100000000000001,0,0,0
2020,8,17,6,20,10.3,0,0,0
2020,8,17,6,30,10.600000000000001,0,0,0
2020,8,17,6,40,10.8,203,21,14
2020,8,17,6,50,11.100000000000001,0,9,9
2020,8,17,7,0,11.3,0,15,15
2020,8,17,7,10,11.8,0,21,21
2020,8,17,7,20,12.3,550,137,39
2020,8,17,7,30,12.8,600,171,44
2020,8,17,7,40,13.3,0,46,46
2020,8,17,7,50,13.8,0,55,55
2020,8,17,8,0,14.3,177,176,120
2020,8,17,8,10,14.3,75,161,135
2020,8,17,8,20,14.3,0,80,80
2020,8,17,8,30,14.3,11,145,141
2020,8,17,8,40,14.3,792,412,64
2020,8,17,8,50,14.3,17,173,165
2020,8,17,9,0,18,378,367,180
2020,8,17,9,10,18.5,831,506,71
2020,8,17,9,20,19,153,323,239
2020,8,17,9,30,19.5,13,200,192
2020,8,17,9,40,20,15,213,204
2020,8,17,9,50,20.5,866,611,78
2020,8,17,10,0,21,873,635,79
2020,8,17,10,10,21.400000000000002,879,657,80
2020,8,17,10,20,21.8,885,677,81
2020,8,17,10,30,22.200000000000003,891,695,82
2020,8,17,10,40,22.700000000000003,892,711,85
2020,8,17,10,50,23.1,127,424,333
2020,8,17,11,0,23.5,899,739,86
2020,8,17,11,10,23.6,131,442,346
2020,8,17,11,20,23.6,902,758,87
2020,8,17,11,30,23.700000000000003,904,765,87
2020,8,17,11,40,23.8,897,770,92
2020,8,17,11,50,23.8,395,611,312
2020,8,17,12,0,23.900000000000002,896,773,92
2020,8,17,12,10,23.8,896,773,92
2020,8,17,12,20,23.700000000000003,896,771,92
2020,8,17,12,30,23.700000000000003,895,767,92
2020,8,17,12,40,23.6,880,757,97
2020,8,17,12,50,23.5,24,294,276
2020,8,17,13,0,23.400000000000002,875,739,97
2020,8,17,13,10,23.400000000000002,872,728,96
2020,8,17,13,20,23.400000000000002,869,714,95
2020,8,17,13,30,23.400000000000002,864,699,95
2020,8,17,13,40,23.400000000000002,852,681,97
2020,8,17,13,50,23.400000000000002,846,662,96
2020,8,17,14,0,23.400000000000002,837,640,95
2020,8,17,14,10,23.5,830,618,93
2020,8,17,14,20,23.5,822,595,92
2020,8,17,14,30,23.5,813,570,90
2020,8,17,14,40,23.6,801,543,89
2020,8,17,14,50,23.6,789,515,87
2020,8,17,15,0,23.700000000000003,776,486,85
2020,8,17,15,10,23.5,762,456,83
2020,8,17,15,20,23.400000000000002,745,425,80
2020,8,17,15,30,23.3,727,393,78
2020,8,17,15,40,23.200000000000003,710,361,74
2020,8,17,15,50,23,687,327,71
2020,8,17,16,0,22.900000000000002,661,293,68
2020,8,17,16,10,22.400000000000002,631,258,64
2020,8,17,16,20,21.8,596,224,60
2020,8,17,16,30,21.3,556,189,56
2020,8,17,16,40,20.700000000000003,519,156,50
2020,8,17,16,50,20.200000000000003,462,123,44
2020,8,17,17,0,19.6,395,91,38
2020,8,17,17,10,19.400000000000002,313,61,30
2020,8,17,17,20,19.1,214,35,22
2020,8,17,17,30,18.8,101,15,13
2020,8,17,17,40,18.6,0,0,0
2020,8,17,17,50,18.3,0,0,0
2020,8,17,18,0,18,0,0,0
2020,8,17,18,10,17.8,0,0,0
2020,8,17,18,20,17.7,0,0,0
2020,8,17,18,30,17.5,0,0,0
2020,8,17,18,40,17.400000000000002,0,0,0
2020,8,17,18,50,17.2,0,0,0
2020,8,17,19,0,17,0,0,0
2020,8,17,19,10,16.8,0,0,0
2020,8,17,19,20,16.6,0,0,0
2020,8,17,19,30,16.400000000000002,0,0,0
2020,8,17,19,40,16.2,0,0,0
2020,8,17,19,50,16.1,0,0,0
2020,8,17,20,0,15.9,0,0,0
2020,8,17,20,10,15.700000000000001,0,0,0
2020,8,17,20,20,15.600000000000001,0,0,0
2020,8,17,20,30,15.4,0,0,0
2020,8,17,20,40,15.3,0,0,0
2020,8,17,20,50,15.100000000000001,0,0,0
2020,8,17,21,0,15,0,0,0
2020,8,17,21,10,14.8,0,0,0
2020,8,17,21,20,14.700000000000001,0,0,0
2020,8,17,21,30,14.600000000000001,0,0,0
2020,8,17,21,40,14.5,0,0,0
2020,8,17,21,50,14.3,0,0,0
2020,8,17,22,0,14.200000000000001,0,0,0
2020,8,17,22,10,14.100000000000001,0,0,0
2020,8,17,22,20,13.9,0,0,0
2020,8,17,22,30,13.8,0,0,0
2020,8,17,22,40,13.600000000000001,0,0,0
2020,8,17,22,50,13.5,0,0,0
2020,8,17,23,0,13.3,0,0,0
2020,8,17,23,10,13.100000000000001,0,0,0
2020,8,17,23,20,12.9,0,0,0
2020,8,17,23,30,12.600000000000001,0,0,0
2020,8,17,23,40,12.4,0,0,0
2020,8,17,23,50,12.200000000000001,0,0,0
2020,8,18,0,0,12,0,0,0
2020,8,18,0,10,11.700000000000001,0,0,0
2020,8,18,0,20,11.5,0,0,0
2020,8,18,0,30,11.3,0,0,0
2020,8,18,0,40,11.100000000000001,0,0,0
2020,8,18,0,50,10.9,0,0,0
2020,8,18,1,0,10.600000000000001,0,0,0
2020,8,18,1,10,10.5,0,0,0
2020,8,18,1,20,10.3,0,0,0
2020,8,18,1,30,10.200000000000001,0,0,0
2020,8,18,1,40,10,0,0,0
2020,8,18,1,50,9.9,0,0,0
2020,8,18,2,0,9.700000000000001,0,0,0
2020,8,18,2,10,9.600000000000001,0,0,0
2020,8,18,2,20,9.4,0,0,0
2020,8,18,2,30,9.3,0,0,0
2020,8,18,2,40,9.200000000000001,0,0,0
2020,8,18,2,50,9.1,0,0,0
2020,8,18,3,0,9,0,0,0
2020,8,18,3,10,8.8,0,0,0
2020,8,18,3,20,8.700000000000001,0,0,0
2020,8,18,3,30,8.6,0,0,0
2020,8,18,3,40,8.5,0,0,0
2020,8,18,3,50,8.4,0,0,0
2020,8,18,4,0,8.3,0,0,0
2020,8,18,4,10,8.200000000000001,0,0,0
2020,8,18,4,20,8.1,0,0,0
2020,8,18,4,30,8,0,0,0
2020,8,18,4,40,7.9,0,0,0
2020,8,18,4,50,7.800000000000001,0,0,0
2020,8,18,5,0,7.7,0,0,0
2020,8,18,5,10,7.6000000000000005,0,0,0
2020,8,18,5,20,7.5,0,0,0
2020,8,18,5,30,7.5,0,0,0
2020,8,18,5,40,7.4,0,0,0
2020,8,18,5,50,7.4,0,0,0
2020,8,18,6,0,7.300000000000001,0,0,0
2020,8,18,6,10,7.7,0,0,0
2020,8,18,6,20,8.1,0,0,0
2020,8,18,6,30,8.5,0,0,0
2020,8,18,6,40,8.9,255,25,15
2020,8,18,6,50,9.3,377,50,22
2020,8,18,7,0,9.700000000000001,472,81,29
2020,8,18,7,10,10.200000000000001,547,114,34
2020,8,18,7,20,10.700000000000001,607,149,39
2020,8,18,7,30,11.3,657,186,43
2020,8,18,7,40,11.8,697,222,47
2020,8,18,7,50,12.3,732,259,50
2020,8,18,8,0,12.9,762,296,53
2020,8,18,8,10,12.9,788,333,56
2020,8,18,8,20,12.9,810,369,58
2020,8,18,8,30,12.9,830,404,61
2020,8,18,8,40,12.9,847,438,63
2020,8,18,8,50,12.9,862,472,65
2020,8,18,9,0,17.900000000000002,876,504,66
2020,8,18,9,10,18.3,893,539,68
2020,8,18,9,20,18.8,904,569,70
2020,8,18,9,30,19.200000000000003,913,597,71
2020,8,18,9,40,19.6,921,624,73
2020,8,18,9,50,20,929,650,74
2020,8,18,10,0,20.400000000000002,936,674,75
2020,8,18,10,10,20.6,942,697,76
2020,8,18,10,20,20.8,948,718,77
2020,8,18,10,30,21,952,737,78
2020,8,18,10,40,21.200000000000003,956,754,79
2020,8,18,10,50,21.3,960,769,79
2020,8,18,11,0,21.5,963,783,80
2020,8,18,11,10,21.700000000000003,965,795,80
2020,8,18,11,20,21.8,968,804,81
2020,8,18,11,30,22,969,812,81
2020,8,18,11,40,22.1,972,818,81
2020,8,18,11,50,22.200000000000003,972,822,81
2020,8,18,12,0,22.400000000000002,973,824,81
2020,8,18,12,10,22.5,973,823,81
2020,8,18,12,20,22.6,972,821,81
2020,8,18,12,30,22.700000000000003,972,817,81
2020,8,18,12,40,22.700000000000003,970,811,80
2020,8,18,12,50,22.8,968,802,80
2020,8,18,13,0,22.900000000000002,966,792,80
2020,8,18,13,10,23,963,780,79
2020,8,18,13,20,23,960,766,79
2020,8,18,13,30,23,956,750,78
2020,8,18,13,40,23,953,732,77
2020,8,18,13,50,23.1,948,713,76
2020,8,18,14,0,23.1,942,692,75
2020,8,18,14,10,23,936,669,74
2020,8,18,14,20,23,929,644,73
2020,8,18,14,30,22.900000000000002,921,618,72
2020,8,18,14,40,22.8,914,591,69
2020,8,18,14,50,22.8,905,561,68
2020,8,18,15,0,22.700000000000003,894,531,66
2020,8,18,15,10,22.5,881,499,65
2020,8,18,15,20,22.3,868,467,63
2020,8,18,15,30,22.1,852,433,61
2020,8,18,15,40,21.900000000000002,837,398,59
2020,8,18,15,50,21.700000000000003,817,362,56
2020,8,18,16,0,21.5,788,324,54
2020,8,18,16,10,20.700000000000003,762,288,51
2020,8,18,16,20,20,732,251,48
2020,8,18,16,30,19.3,696,214,45
2020,8,18,16,40,18.6,653,177,41
2020,8,18,16,50,17.900000000000002,602,141,37
2020,8,18,17,0,17.1,540,106,32
2020,8,18,17,10,16.8,462,73,27
2020,8,18,17,20,16.5,364,43,20
2020,8,18,17,30,16.2,240,20,12
2020,8,18,17,40,15.8,0,0,0
2020,8,18,17,50,15.5,0,0,0
2020,8,18,18,0,15.200000000000001,0,0,0
2020,8,18,18,10,15.100000000000001,0,0,0
2020,8,18,18,20,15,0,0,0
2020,8,18,18,30,14.9,0,0,0
2020,8,18,18,40,14.8,0,0,0
2020,8,18,18,50,14.700000000000001,0,0,0
2020,8,18,19,0,14.600000000000001,0,0,0
2020,8,18,19,10,14.5,0,0,0
2020,8,18,19,20,14.4,0,0,0
2020,8,18,19,30,14.4,0,0,0
2020,8,18,19,40,14.3,0,0,0
2020,8,18,19,50,14.200000000000001,0,0,0
2020,8,18,20,0,14.100000000000001,0,0,0
2020,8,18,20,10,14.100000000000001,0,0,0
2020,8,18,20,20,14,0,0,0
2020,8,18,20,30,13.9,0,0,0
2020,8,18,20,40,13.8,0,0,0
2020,8,18,20,50,13.700000000000001,0,0,0
2020,8,18,21,0,13.600000000000001,0,0,0
2020,8,18,21,10,13.5,0,0,0
2020,8,18,21,20,13.4,0,0,0
2020,8,18,21,30,13.3,0,0,0
2020,8,18,21,40,13.200000000000001,0,0,0
2020,8,18,21,50,13.100000000000001,0,0,0
2020,8,18,22,0,13,0,0,0
2020,8,18,22,10,12.9,0,0,0
2020,8,18,22,20,12.8,0,0,0
2020,8,18,22,30,12.700000000000001,0,0,0
2020,8,18,22,40,12.600000000000001,0,0,0
2020,8,18,22,50,12.5,0,0,0
2020,8,18,23,0,12.4,0,0,0
2020,8,18,23,10,12.3,0,0,0
2020,8,18,23,20,12.100000000000001,0,0,0
2020,8,18,23,30,12,0,0,0
2020,8,18,23,40,11.9,0,0,0
2020,8,18,23,50,11.8,0,0,0
2020,8,19,0,0,11.700000000000001,0,0,0
2020,8,19,0,10,11.600000000000001,0,0,0
2020,8,19,0,20,11.5,0,0,0
2020,8,19,0,30,11.4,0,0,0
2020,8,19,0,40,11.3,0,0,0
2020,8,19,0,50,11.200000000000001,0,0,0
2020,8,19,1,0,11,0,0,0
2020,8,19,1,10,10.9,0,0,0
2020,8,19,1,20,10.8,0,0,0
2020,8,19,1,30,10.600000000000001,0,0,0
2020,8,19,1,40,10.5,0,0,0
2020,8,19,1,50,10.4,0,0,0
2020,8,19,2,0,10.200000000000001,0,0,0
2020,8,19,2,10,10.100000000000001,0,0,0
2020,8,19,2,20,10,0,0,0
2020,8,19,2,30,9.9,0,0,0
2020,8,19,2,40,9.8,0,0,0
2020,8,19,2,50,9.600000000000001,0,0,0
2020,8,19,3,0,9.5,0,0,0
2020,8,19,3,10,9.4,0,0,0
2020,8,19,3,20,9.3,0,0,0
2020,8,19,3,30,9.200000000000001,0,0,0
2020,8,19,3,40,9.1,0,0,0
2020,8,19,3,50,9,0,0,0
2020,8,19,4,0,8.9,0,0,0
2020,8,19,4,10,8.8,0,0,0
2020,8,19,4,20,8.6,0,0,0
2020,8,19,4,30,8.5,0,0,0
2020,8,19,4,40,8.4,0,0,0
2020,8,19,4,50,8.3,0,0,0
2020,8,19,5,0,8.200000000000001,0,0,0
2020,8,19,5,10,8.1,0,0,0
2020,8,19,5,20,8,0,0,0
2020,8,19,5,30,7.9,0,0,0
2020,8,19,5,40,7.800000000000001,0,0,0
2020,8,19,5,50,7.7,0,0,0
2020,8,19,6,0,7.6000000000000005,0,0,0
2020,8,19,6,10,8,0,0,0
2020,8,19,6,20,8.3,0,0,0
2020,8,19,6,30,8.6,0,0,0
2020,8,19,6,40,9,129,24,19
2020,8,19,6,50,9.3,247,48,29
2020,8,19,7,0,9.700000000000001,353,78,38
2020,8,19,7,10,10.100000000000001,436,111,46
2020,8,19,7,20,10.600000000000001,505,146,52
2020,8,19,7,30,11.100000000000001,562,182,58
2020,8,19,7,40,11.600000000000001,623,220,61
2020,8,19,7,50,12,662,257,65
2020,8,19,8,0,12.5,696,294,69
2020,8,19,8,10,12.5,726,331,73
2020,8,19,8,20,12.5,751,367,76
2020,8,19,8,30,12.5,774,403,79
2020,8,19,8,40,12.5,794,437,82
2020,8,19,8,50,12.5,811,471,85
2020,8,19,9,0,14.600000000000001,825,501,86
2020,8,19,9,10,14.9,838,533,88
2020,8,19,9,20,15.3,851,563,90
2020,8,19,9,30,15.600000000000001,862,591,92
2020,8,19,9,40,15.9,872,619,93
2020,8,19,9,50,16.3,881,645,95
2020,8,19,10,0,16.6,889,669,96
2020,8,19,10,10,16.900000000000002,896,692,97
2020,8,19,10,20,17.2,902,712,98
2020,8,19,10,30,17.400000000000002,908,731,100
2020,8,19,10,40,17.7,913,749,100
2020,8,19,10,50,18,918,764,101
2020,8,19,11,0,18.3,921,778,102
2020,8,19,11,10,18.5,924,790,102
2020,8,19,11,20,18.7,927,799,103
2020,8,19,11,30,18.900000000000002,929,807,103
2020,8,19,11,40,19.1,931,813,103
2020,8,19,11,50,19.3,932,817,103
2020,8,19,12,0,19.5,933,818,103
2020,8,19,12,10,19.6,933,818,103
2020,8,19,12,20,19.8,932,816,103
2020,8,19,12,30,19.900000000000002,931,811,103
2020,8,19,12,40,20,931,805,101
2020,8,19,12,50,20.1,929,797,101
2020,8,19,13,0,20.200000000000003,922,783,100
2020,8,19,13,10,20.3,919,771,99
2020,8,19,13,20,20.3,915,757,98
2020,8,19,13,30,20.3,911,741,98
2020,8,19,13,40,20.400000000000002,909,724,95
2020,8,19,13,50,20.400000000000002,903,704,94
2020,8,19,14,0,20.400000000000002,897,683,93
2020,8,19,14,10,20.400000000000002,889,660,92
2020,8,19,14,20,20.3,882,635,90
2020,8,19,14,30,20.3,873,609,89
2020,8,19,14,40,20.200000000000003,867,583,86
2020,8,19,14,50,20.1,856,554,84
2020,8,19,15,0,20.1,843,523,82
2020,8,19,15,10,19.900000000000002,830,492,80
2020,8,19,15,20,19.700000000000003,814,459,78
2020,8,19,15,30,19.5,797,425,76
2020,8,19,15,40,19.3,782,391,72
2020,8,19,15,50,19.1,760,356,69
2020,8,19,16,0,18.900000000000002,735,320,66
2020,8,19,16,10,18.3,705,283,63
2020,8,19,16,20,17.6,672,246,59
2020,8,19,16,30,17,632,209,55
2020,8,19,16,40,16.3,590,173,50
2020,8,19,16,50,15.700000000000001,533,137,44
2020,8,19,17,0,15,464,103,39
2020,8,19,17,10,14.700000000000001,379,71,32
2020,8,19,17,20,14.3,272,42,24
2020,8,19,17,30,14,142,19,15
2020,8,19,17,40,13.700000000000001,0,0,0
2020,8,19,17,50,13.3,0,0,0
2020,8,19,18,0,13,0,0,0
2020,8,19,18,10,12.8,0,0,0
2020,8,19,18,20,12.700000000000001,0,0,0
2020,8,19,18,30,12.600000000000001,0,0,0
2020,8,19,18,40,12.4,0,0,0
2020,8,19,18,50,12.3,0,0,0
2020,8,19,19,0,12.200000000000001,0,0,0
2020,8,19,19,10,12.100000000000001,0,0,0
2020,8,19,19,20,12,0,0,0
2020,8,19,19,30,11.8,0,0,0
2020,8,19,19,40,11.700000000000001,0,0,0
2020,8,19,19,50,11.600000000000001,0,0,0
2020,8,19,20,0,11.5,0,0,0
2020,8,19,20,10,11.4,0,0,0
2020,8,19,20,20,11.3,0,0,0
2020,8,19,20,30,11.200000000000001,0,0,0
2020,8,19,20,40,11.100000000000001,0,0,0
2020,8,19,20,50,11,0,0,0
2020,8,19,21,0,10.8,0,0,0
2020,8,19,21,10,10.700000000000001,0,0,0
2020,8,19,21,20,10.600000000000001,0,0,0
2020,8,19,21,30,10.5,0,0,0
2020,8,19,21,40,10.4,0,0,0
2020,8,19,21,50,10.3,0,0,0
2020,8,19,22,0,10.200000000000001,0,0,0
2020,8,19,22,10,10.200000000000001,0,0,0
2020,8,19,22,20,10.100000000000001,0,0,0
2020,8,19,22,30,10,0,0,0
2020,8,19,22,40,10,0,0,0
2020,8,19,22,50,9.9,0,0,0
2020,8,19,23,0,9.8,0,0,0
2020,8,19,23,10,9.8,0,0,0
2020,8,19,23,20,9.700000000000001,0,0,0
2020,8,19,23,30,9.600000000000001,0,0,0
2020,8,19,23,40,9.600000000000001,0,0,0
2020,8,19,23,50,9.5,0,0,0
2020,8,20,0,0,9.4,0,0,0
2020,8,20,0,10,9.4,0,0,0
2020,8,20,0,20,9.3,0,0,0
2020,8,20,0,30,9.200000000000001,0,0,0
2020,8,20,0,40,9.1,0,0,0
2020,8,20,0,50,9,0,0,0
2020,8,20,1,0,8.9,0,0,0
2020,8,20,1,10,8.8,0,0,0
2020,8,20,1,20,8.700000000000001,0,0,0
2020,8,20,1,30,8.6,0,0,0
2020,8,20,1,40,8.5,0,0,0
2020,8,20,1,50,8.4,0,0,0
2020,8,20,2,0,8.4,0,0,0
2020,8,20,2,10,8.3,0,0,0
2020,8,20,2,20,8.200000000000001,0,0,0
2020,8,20,2,30,8.200000000000001,0,0,0
2020,8,20,2,40,8.1,0,0,0
2020,8,20,2,50,8,0,0,0
2020,8,20,3,0,8,0,0,0
2020,8,20,3,10,7.9,0,0,0
2020,8,20,3,20,7.9,0,0,0
2020,8,20,3,30,7.800000000000001,0,0,0
2020,8,20,3,40,7.7,0,0,0
2020,8,20,3,50,7.7,0,0,0
2020,8,20,4,0,7.6000000000000005,0,0,0
2020,8,20,4,10,7.6000000000000005,0,0,0
2020,8,20,4,20,7.5,0,0,0
2020,8,20,4,30,7.4,0,0,0
2020,8,20,4,40,7.4,0,0,0
2020,8,20,4,50,7.300000000000001,0,0,0
2020,8,20,5,0,7.300000000000001,0,0,0
2020,8,20,5,10,7.300000000000001,0,0,0
2020,8,20,5,20,7.300000000000001,0,0,0
2020,8,20,5,30,7.300000000000001,0,0,0
2020,8,20,5,40,7.2,0,0,0
2020,8,20,5,50,7.2,0,0,0
2020,8,20,6,0,7.2,0,0,0
2020,8,20,6,10,7.7,0,0,0
2020,8,20,6,20,8.1,0,0,0
2020,8,20,6,30,8.6,0,0,0
2020,8,20,6,40,9,0,12,12
2020,8,20,6,50,9.4,287,51,28
2020,8,20,7,0,9.9,18,40,38
2020,8,20,7,10,10.5,40,59,52
2020,8,20,7,20,11,177,99,65
2020,8,20,7,30,11.600000000000001,203,124,78
2020,8,20,7,40,12.200000000000001,633,221,57
2020,8,20,7,50,12.8,670,257,61
2020,8,20,8,0,13.3,702,293,64
2020,8,20,8,10,13.3,730,330,67
2020,8,20,8,20,13.3,755,365,70
2020,8,20,8,30,13.3,776,400,73
2020,8,20,8,40,13.3,795,434,76
2020,8,20,8,50,13.3,811,468,78
2020,8,20,9,0,16,830,501,79
2020,8,20,9,10,16.3,843,531,81
2020,8,20,9,20,16.5,855,561,83
2020,8,20,9,30,16.8,866,590,84
